"Date","ET_cm","Precip_cm","AvgTemp","MinTemp","MaxTemp"
2023-03-25,0.09398,0,0.554166666666667,-0.8,2.1
2023-03-26,0.13208,0,1.284375,-0.85,5.5
2023-03-27,0.14732,0,-0.336458333333333,-5.825,4.9
2023-03-28,0.19812,0,1.09375,-4.975,8.45
2023-03-29,0.19558,0,2.23645833333333,-3.625,9.25
2023-03-30,0.1651,0,3.91875,-0.425,8.25
2023-03-31,0.14478,0,3.17604166666667,-0.425,6.425
2023-04-01,0.14224,0.1345,2.66875,0.3,4.85
2023-04-02,0.16256,0,1.0125,-1.675,4.575
2023-04-03,0.15748,0,-0.3875,-6.475,5.625
2023-04-04,0.20066,0,0.646875,-5.65,6.75
2023-04-05,0.18542,0,1.31458333333333,-2.4,6.375
2023-04-06,0.2921,0,5.27083333333333,0.675,11.175
2023-04-07,0.22606,0.0051,6.48541666666667,-0.2,13.45
2023-04-08,0.27178,0.1055,8.12708333333333,5.55,11.925
2023-04-09,0.29972,0,10.0104166666667,3.1,16.425
2023-04-10,0.2921,0,14.0302083333333,9.4,21.075
2023-04-11,0.1524,0.1736,7.371875,2.975,11.425
2023-04-12,0.2286,0,3.29583333333333,-1.675,8.85
2023-04-13,0.20828,0.0051,2.69895833333333,-1.975,7.3
2023-04-14,0.18288,0.1463,2.65208333333333,-0.525,7.425
2023-04-15,0.26416,0.017,4.28020833333333,-3.375,12.15
2023-04-16,0.32512,0.0306,9.80208333333333,3.25,17.3
2023-04-17,0.20828,0,5.165625,2.775,7.775
2023-04-18,0.08128,0.4777,0.980208333333333,-1.85,3
2023-04-19,0.17272,0.0204,3.24895833333333,0.35,7.325
2023-04-20,0.14478,0.2601,3.39791666666667,0.425,7.05
2023-04-21,0.17272,0.1089,3.521875,0.575,7.8
2023-04-22,0.18288,0.0068,5.08645833333333,1.45,8.425
2023-04-23,0.29718,0,7.425,-0.175,13.9
2023-04-24,0.18288,0.6416,8.70208333333333,6.525,10.725
2023-04-25,0.26162,0,8.75833333333333,4.225,13.675
2023-04-26,0.32512,0,10.0729166666667,2.225,16.925
2023-04-27,0.3556,0,10.85,4.45,16.175
2023-04-28,0.38608,0,10.6927083333333,-0.075,20.05
2023-04-29,0.42164,0,13.6177083333333,3.075,22.95
2023-04-30,0.43942,0,16.3489583333333,5.675,26.8
2023-05-01,0.51816,0,18.55625,7.475,29.075
2023-05-02,0.4826,0,19.3385416666667,8.25,28.675
2023-05-03,0.39878,0,17.8677083333333,9.6,25.575
2023-05-04,0.50546,0,18.3802083333333,7.3,27.575
2023-05-05,0.23114,0.4186,14.1979166666667,11.15,19.85
2023-05-06,0.05842,2.4868,7.25625,5.4,10.65
2023-05-07,0.18288,0.5967,7.81979166666667,5.325,11.75
2023-05-08,0.24384,0.0238,9.565625,6.9,14.025
2023-05-09,0.32258,0.7744,9.21041666666667,2.25,16.625
2023-05-10,0.31496,0.3044,10.9229166666667,7,17.025
2023-05-11,0.36068,0.0034,12.121875,4.675,18.225
2023-05-12,0.39878,0.0034,14.1395833333333,4.975,21.9
2023-05-13,0.37592,0,15.2395833333333,5.825,22.05
2023-05-14,0.4699,0,17.7895833333333,8.625,22.925
2023-05-15,0.45212,0,18.0145833333333,9.125,24.675
2023-05-16,0.40894,0.0068,17.5770833333333,10.7,23.375
2023-05-17,0.29464,0,15.7145833333333,11.65,20.325
2023-05-18,0.38354,0,16.8833333333333,11.6,22.475
2023-05-19,0.44704,0,18.01875,9.875,25.075
2023-05-20,0.44196,0,19.1239583333333,10.325,26.275
2023-05-21,0.43434,0,18.7395833333333,11.475,26.15
2023-05-22,0.26416,0.8695,14.3104166666667,9.275,18.15
2023-05-23,0.4445,0,12.9458333333333,6.85,19.1
2023-05-24,0.3683,0.3744,13.9739583333333,8.65,20.45
2023-05-25,0.29972,0.0408,14.6552083333333,10.1,19
2023-05-26,0.22606,0.2057,14.09375,11.375,18.15
2023-05-27,0.1905,0.136,13.66875,11.075,18.05
2023-05-28,0.3048,0.0034,14.9322916666667,11.5,19.275
2023-05-29,0.29972,0.0681,16.1302083333333,13.15,19.9
2023-05-30,0.46228,0.0085,16.5510416666667,7.6,23.775
2023-05-31,0.31242,0.0085,14.0885416666667,8.6,20.075
2023-06-01,0.35052,0,15.80625,9.625,22.425
2023-06-02,0.33782,0,16.7260416666667,10.975,22.025
2023-06-03,0.36322,0,17.8895833333333,13.175,22.8
2023-06-04,0.49276,0,19.253125,12,24.925
2023-06-05,0.42926,0,18.490625,10.55,24.975
2023-06-06,0.50292,0,21.5322916666667,14.925,27.85
2023-06-07,0.51054,0,20.975,13.05,27.8
2023-06-08,0.40386,0.1139,19.8364583333333,13.525,28.075
2023-06-09,0.21336,0.4183,17.253125,15.3,20.45
2023-06-10,0.37592,0.0851,18.278125,13.575,23.525
2023-06-11,0.45974,0.6051,18.3916666666667,12.35,26.2
2023-06-12,0.4953,0.0119,19.2614583333333,11.9,27.75
2023-06-13,0.46228,0.0119,19.4635416666667,11.75,26.175
2023-06-14,0.13208,0.0612,13.0447916666667,10.75,16.2
2023-06-15,0.28194,0.0969,12.6052083333333,8.75,16.325
2023-06-16,0.36068,0,14.8375,7.6,20.625
2023-06-17,0.23368,0.8815,15.1114583333333,12.65,18.475
2023-06-18,0.34036,0.119,12.809375,9.225,15.5
2023-06-19,0.28194,0,10.4572916666667,6,15
2023-06-20,0.30226,0,10.9020833333333,7.525,15.3
2023-06-21,0.31496,0.0051,9.51041666666667,2.675,14.9
2023-06-22,0.43942,0.0102,12.446875,2.075,21.675
2023-06-23,0.47244,0.051,15.0645833333333,5.25,25.7
2023-06-24,0.44958,0.0085,18.0208333333333,13.375,24.375
2023-06-25,0.38862,0.0357,16.7864583333333,10.025,22.9
2023-06-26,0.50292,0,18.525,9.25,26.65
2023-06-27,0.41656,0,18.4125,11.55,23.625
2023-06-28,0.42418,0,18.6479166666667,12.425,24.775
2023-06-29,0.52578,0.0051,20.09375,10.55,28.425
2023-06-30,0.57912,0,23.0239583333333,13.75,30.4
2023-07-01,0.7366,0,22.6458333333333,12.675,30.525
2023-07-02,0.70358,0,21.928125,15.825,27.475
2023-07-03,0.508,0,18.203125,8.9,25.5
2023-07-04,0.50546,0.0833,18.084375,10.15,24.5
2023-07-05,0.51562,0.0068,17.759375,9.525,26.55
2023-07-06,0.5461,0,19.0177083333333,8.525,28.325
2023-07-07,0.52578,0,20.44375,10.25,28.725
2023-07-08,0.52578,0,21.34375,11.4,30.575
2023-07-09,0.53086,0,21.603125,12.475,30.925
2023-07-10,0.49276,0.0017,20.8291666666667,12.525,28.125
2023-07-11,0.21336,0,17.2979166666667,13.2,20.45
2023-07-12,0.47498,0,19.675,11.475,26.675
2023-07-13,0.38354,0.1377,18.1770833333333,10.575,24.125
2023-07-14,0.41656,0.0085,18.7572916666667,10.075,26.025
2023-07-15,0.48514,0,20.9270833333333,11.55,28.925
2023-07-16,0.5461,0,22.9302083333333,12.7,30.4
2023-07-17,0.60452,0,20.9520833333333,12.4,27.55
2023-07-18,0.51308,0,20.253125,13.7,26.55
2023-07-19,0.51308,0,20.353125,9.275,30.35
2023-07-20,0.52324,0,22.3635416666667,11.575,31.2
2023-07-21,0.54864,0,23.6729166666667,13.3,32.225
2023-07-22,0.61976,0,23.653125,13.2,31.75
2023-07-23,0.54356,0,23.446875,12.45,32.425
2023-07-24,0.57912,0,23.88125,13.1,32.375
2023-07-25,0.52324,0,21.4385416666667,17.025,24.775
2023-07-26,0.53594,0,19.06875,11.525,25.1
2023-07-27,0.46228,0,18.975,8.725,27.375
2023-07-28,0.48768,0,21.01875,11.2,29.1
2023-07-29,0.45974,0,22.065625,13.025,30.5
2023-07-30,0.52832,0,23.8020833333333,14.95,31.025
2023-07-31,0.49276,0,22.415625,11.55,31.4
2023-08-01,0.49276,0,21.5447916666667,10.825,31.125
2023-08-02,0.46482,0,21.6395833333333,10.025,32.575
2023-08-03,0.50546,0,23.125,13,31.475
2023-08-04,0.48768,0,22.134375,13.4,29.65
2023-08-05,0.30226,0,20.2114583333333,14.575,24.6
2023-08-06,0.26416,0.1241,18.728125,15.975,21.825
2023-08-07,0.41148,0.0017,18.846875,11.675,27.3
2023-08-08,0.37338,0.0646,18.7770833333333,11.35,24.95
2023-08-09,0.2667,0.0442,18.5520833333333,15.2,24.125
2023-08-10,0.41656,0.0255,18.271875,11.275,23.85
2023-08-11,0.4572,0.0085,19.2010416666667,10.875,27.175
2023-08-12,0.381,0,19.8614583333333,11.5,26.45
2023-08-13,0.46736,0,21.0125,11.425,29.65
2023-08-14,0.49784,0,22.3989583333333,12.125,32.325
2023-08-15,0.57912,0,24.7645833333333,13.85,34.775
2023-08-16,0.5461,0,26.3833333333333,17.95,33.75
2023-08-17,0.55626,0,25.75,15.45,35.275
2023-08-18,0.54864,0,25.0614583333333,19,28.3
2023-08-19,0.41402,0,17.765625,8.125,26.525
2023-08-20,0.32004,0,18.3583333333333,10.975,23.75
2023-08-21,0.15494,0.0408,18.3260416666667,16.05,20.825
2023-08-22,0.31496,0.0034,19.2666666666667,15.9,25.6
2023-08-23,0.32004,0.0017,17.6177083333333,12.475,22.125
2023-08-24,0.33274,0.0017,14.8229166666667,5.7,23.225
2023-08-25,0.31242,0,16.8020833333333,8.875,24.625
2023-08-26,0.38354,0.0017,19.0104166666667,10.95,27.05
2023-08-27,0.38608,0,19.2885416666667,10.375,28.025
2023-08-28,0.38862,0,19.5104166666667,9.275,29.35
2023-08-29,0.42164,0.0272,19.4041666666667,10.35,30.75
2023-08-30,0.0381,0.0221,13.0958333333333,11.725,15.45
2023-08-31,0.20066,0.0136,15.38125,11.9,20.125
2023-09-01,0.2921,0.0119,15.1052083333333,7.775,22.65
2023-09-02,0.34798,0.0068,18.021875,9.5,26.3
2023-09-03,0.21082,0.0068,16.690625,12.525,21.2
2023-09-04,0.18034,0.0119,15.8552083333333,13.5,18.425
2023-09-05,0.26924,0.0085,16.671875,12.1,21.375
2023-09-06,0.27178,0.0034,15.7229166666667,9.525,22.425
2023-09-07,0.29972,0.0017,15.446875,7.575,22.75
2023-09-08,0.2667,0.0034,15.5395833333333,10.775,20.8
2023-09-09,0.30226,0.0017,15.05625,6.775,24.025
2023-09-10,0.3048,0,15.740625,7.25,25.5
2023-09-11,0.254,0,15.25625,6.85,23.3
2023-09-12,0.27178,0,18.0614583333333,12.875,23.825
2023-09-13,0.25146,0,17.071875,12.7,22.3
2023-09-14,0.26924,0,14.7041666666667,6.35,22.075
2023-09-15,0.28194,0.0085,14.2958333333333,6.375,22.875
2023-09-16,0.30226,0.0051,14.8489583333333,5.025,25.75
2023-09-17,0.27686,0.0017,14.596875,5.025,24.3
2023-09-18,0.33528,0,16.3041666666667,9.925,22.6
2023-09-19,0.18542,0.0034,10.525,4.125,16.4
2023-09-20,0.23622,0,10.790625,4.3,17.475
2023-09-21,0.15494,0.0238,11.88125,7.4,15.1
2023-09-22,0.08382,0.0187,10.8802083333333,9.225,12.675
2023-09-23,0.2413,0.0068,13.3104166666667,9.925,18.225
2023-09-24,0.1524,0.0017,11.0947916666667,5.475,16.675
2023-09-25,0.20066,0.0017,13.5854166666667,9,20.15
2023-09-26,0.16256,0.0051,11.31875,4.425,17.6
2023-09-27,0.09398,0.0051,8.46979166666667,3.225,11.2
2023-09-28,0.10922,0.0034,9.55416666666667,7.2,11.7
2023-09-29,0.15748,0.0017,9.69791666666667,5,14.725
2023-09-30,0.06858,0.0034,8.18958333333333,6.35,11
2023-10-01,0.15748,0.0017,10.2791666666667,6.4,15.425
2023-10-02,0.14478,0.0034,11.8052083333333,9.85,14.625
2023-10-03,0.07112,0.0017,10.7541666666667,9.05,12.425
2023-10-04,0.18542,0.0017,12.9635416666667,8.175,18.325
2023-10-05,0.14986,0,10.6322916666667,4.35,17.6
2023-10-06,0.16002,0.0017,9.28541666666667,2.8,18.025
2023-10-07,0.15494,0,9.03125,1.375,19.45
2023-10-08,0.15748,0.0017,9.51875,1.725,19.55
2023-10-09,0.16764,0,11.0458333333333,2.775,21.575
2023-10-10,0.13462,0.0017,10.3979166666667,6.325,17.6
2023-10-11,0.09398,0.0017,9.6125,8.175,11.85
2023-10-12,0.07366,0.0017,7.37291666666667,2.975,10.475
2023-10-13,0.14732,0.0017,10.2625,5.8,16.825
2023-10-14,0.05334,0.0017,6.71145833333333,3.025,10.5
2023-10-15,0.11176,0.0017,10.0854166666667,6.075,17.85
2023-10-16,0.09906,0.0017,10.1927083333333,4.875,15.975
2023-10-17,0.18288,0,11.1104166666667,5.425,14.325
2023-10-18,0.17018,0,9.678125,4.025,18.55
2023-10-19,0.18034,0,9.86354166666667,0.4,21.45
2023-10-20,0.20066,0,12.353125,3.425,23.05
2023-10-21,0.127,0,10.2875,3.325,18.85
2023-10-22,0.07366,0,8.52291666666667,5.05,12.1
2023-10-23,0.08128,0,7.97395833333333,5.925,10.725
2023-10-24,0.07366,0,2.05833333333333,-2.725,6.925
2023-10-25,0.07112,0,-2.85208333333333,-4.5,-1.15
2023-10-26,0.04826,0,-4.359375,-5.925,-2.825
2023-10-27,0.06096,0,-5.0375,-9.625,-0.675
2023-10-28,0.04318,0,-6.40729166666667,-11.95,-1.125
2023-10-29,0.0508,0.0833,-4.71666666666667,-9.475,1.075
2023-10-30,0.04572,0.1411,-3.24895833333333,-6.925,1.85
2023-10-31,0.0381,0.0935,-2.83541666666667,-6.525,1.95
2023-11-01,0.0381,0.1123,0.053125,-1.275,1.85
2023-11-02,0.00508,0.8687,1.05208333333333,0.175,2.3
2023-11-03,0.06858,0.4539,5.95729166666667,2.175,11.8
2023-11-04,0.0254,0.1241,3.88333333333333,-1.475,8.9
2023-11-05,0.09398,0.0833,8.24,2.575,10.75
2023-11-06,0.02286,1.8506,2.015625,-1.675,5.5
2023-11-07,0.05588,0.1479,6.13854166666667,2.95,8.225
2023-11-08,0.05842,0.0187,2.1625,-2.2,6.175
2023-11-09,0.04826,0,1.65625,-1.375,5.9
2023-11-10,0.06096,0,2.140625,-2.05,7.2
2023-11-11,0.10668,0,5.58541666666667,2.825,10.175
2023-11-12,0.07366,0,5.20416666666667,0.175,10
2023-11-13,0.05842,0.0034,3.25104166666667,-1.175,8.875
2023-11-14,0.08128,0,2.56354166666667,-1.425,7.85
2023-11-15,0.01524,0.9095,0.917708333333333,-2.4,3.075
2023-11-16,0.03048,0.2346,0.791666666666667,-2.375,4.125
2023-11-17,0.02286,0.0119,-1.13645833333333,-4.425,3.9
2023-11-18,0.01524,0.0051,-0.461458333333333,-1.65,0.5
2023-11-19,0.00508,0.1515,0.898958333333333,-0.75,2.575
2023-11-20,0.04572,0,2.39375,-2.075,5.05
2023-11-21,0.02286,0.0085,-0.938541666666667,-4.3,2.675
2023-11-22,0.01778,0.4692,1.365625,-2.05,4.925
2023-11-23,0.06096,0.0136,0.666666666666667,-1.875,4.925
2023-11-24,0.02794,0,-3.69375,-7.375,1.85
2023-11-25,0.0254,0,-6.17916666666667,-9.275,-1.15
2023-11-26,0.0127,0,-5.67291666666667,-9.925,-2.9
2023-11-27,0.02794,0,-2.625,-6.15,0.525
2023-11-28,0.00762,0,-5.87916666666667,-9.25,-3.525
2023-11-29,0.00762,0,-4.30104166666667,-5,-3.35
2023-11-30,0.0127,0,-5.21458333333333,-5.8,-4.35
2023-12-01,0.00508,0,-4.00208333333333,-5.4,-2.225
2023-12-02,0.0381,0.2227,-0.078125,-3.45,2.55
2023-12-03,0.02794,0.017,-0.951041666666667,-4.975,1.8
2023-12-04,0.02032,0.0867,-0.775,-3.675,1.6
2023-12-05,0.0127,0.2652,3.95208333333333,0.625,8.85
2023-12-06,0.02286,0.0986,4.94166666666667,2.95,8.15
2023-12-07,0.04064,0.17,4.46458333333333,0.6,7.1
2023-12-08,0.02032,0.0646,0.598958333333333,-1,1.4
2023-12-09,0.0254,0,-1.57708333333333,-5.05,0.45
2023-12-10,0.01524,0.4047,-0.0395833333333333,-1.7,1.5
2023-12-11,0.0127,0.4454,0.9,0.1,2.775
2023-12-12,0.02286,0.0068,-0.0229166666666667,-1.025,1.575
2023-12-13,0.0254,0,-1.21145833333333,-4.1,0.425
2023-12-14,0.02032,0,-2.75208333333333,-5.125,-1.05
2023-12-15,0.01016,0,-1.1,-3.225,1.425
2023-12-16,0.01778,0,-1.59375,-3.525,0.15
2023-12-17,0.01524,0,-0.584375,-2.3,3.225
2023-12-18,0.01016,0,-1.91458333333333,-3.275,-0.6
2023-12-19,0.01016,0.1752,0.441666666666667,-0.575,1.65
2023-12-20,0.00508,0.0527,1.275,0.45,2.575
2023-12-21,0.01778,0.0017,1.36145833333333,0.15,3.65
2023-12-22,0.00762,0.0612,0.167708333333333,-0.95,2.6
2023-12-23,0.03556,0.0153,0.711458333333333,-3.325,3.35
2023-12-24,0.01016,0,-4.41979166666667,-8.525,0
2023-12-25,0.00762,0,-7.003125,-10.375,-2.125
2023-12-26,0.02032,0,-5.33020833333333,-10.05,-1.125
2023-12-27,0.00762,0,-5.18333333333333,-8.1,-2.375
2023-12-28,0.01524,0,-2.19479166666667,-4.675,-0.45
2023-12-29,0.01016,0,-3.43958333333333,-4.55,-2.9
2023-12-30,0.00508,0,-2.890625,-3.35,-2.225
2023-12-31,0.00508,0,-1.31979166666667,-2.275,-0.2
2024-01-01,0.00762,0,-1.7375,-3.05,0.05
2024-01-02,0.01778,0,-1.90729166666667,-2.9,-0.25
2024-01-03,0.00762,0,-2.31770833333333,-3.1,-1.8
2024-01-04,0.0127,0.1785,0.0645833333333333,-1.725,1.425
2024-01-05,0.03302,0.0918,-0.19375,-3.475,1.525
2024-01-06,0.0381,0,0.1375,-0.575,1.675
2024-01-07,0.02032,0,-3.28229166666667,-6.125,-0.175
2024-01-08,0.02794,0,-4.05104166666667,-6.95,-1.225
2024-01-09,0.06604,0.3655,0.775,-3,4.475
2024-01-10,0.0508,0,-1.771875,-9.6,1.675
2024-01-11,0.02286,0,-15.5552083333333,-21.8,-10
2024-01-12,0.00762,0,-24.4517,-27.667,-21.925
2024-01-13,0.00762,0,-31.3684166666667,-36.85,-25.3
2024-01-14,0.01016,0,-24.0677083333333,-30.05,-19.475
2024-01-15,0.00762,0,-25.8572916666667,-32.425,-20.2
2024-01-16,0.0127,0,-18.6229166666667,-23.825,-14.125
2024-01-17,0.00762,0,-12.51875,-14.15,-10.725
2024-01-18,0.01778,0,-15.4416666666667,-20.2,-10.65
2024-01-19,0.01016,0,-14.8041666666667,-21.55,-10.225
2024-01-20,0.0127,0,-7.36041666666667,-9.9,-5.2
2024-01-21,0.02286,0,-3.409375,-5.675,-1.275
2024-01-22,0.0254,0.2907,-0.307291666666667,-1.675,1.15
2024-01-23,0.0254,0.816,1.51979166666667,0.25,3.525
2024-01-24,0.0254,0.204,2.02708333333333,0.8,4.725
2024-01-25,0.04064,0,3.19791666666667,1.05,6.075
2024-01-26,0.05842,0.0085,3.03958333333333,-0.6,6.025
2024-01-27,0.03048,0.1513,0.246875,-2.675,2.45
2024-01-28,0.03302,0.0306,2.12916666666667,0.65,4.825
2024-01-29,0.02794,0.0085,2.34479166666667,-0.7,6.15
2024-01-30,0.0254,0.017,-0.251041666666667,-1.05,0.85
2024-01-31,0.02286,0.0017,-2.075,-4.425,-0.1
2024-02-01,0.02286,0.0068,-2.97916666666667,-6.9,-0.225
2024-02-02,0.03048,0.1972,0.0104166666666667,-3.45,2.125
2024-02-03,0.02794,0.9435,1.24583333333333,0.1,2.375
2024-02-04,0.02794,0.2092,-0.873958333333333,-4.475,0.7
2024-02-05,0.01778,0,-1.715625,-5.025,0.25
2024-02-06,0.03048,0.5086,0.385416666666667,-0.6,1.55
2024-02-07,0.03048,0.0153,-0.108333333333333,-0.9,0.975
2024-02-08,0.0254,0.0765,0.513541666666667,-0.375,1.475
2024-02-09,0.04826,0.1989,-0.438541666666667,-6.225,1.725
2024-02-10,0.04318,0,-4.9625,-10.375,0.95
2024-02-11,0.03302,0.0595,-0.986458333333333,-4.175,1.45
2024-02-12,0.03556,0.4114,1.52395833333333,0.475,2.3
2024-02-13,0.04572,0.0629,-1.24583333333333,-4.65,1.2
2024-02-14,0.05588,0,-5.96666666666667,-9.95,-1.675
2024-02-15,0.06096,0,-5.54791666666667,-7.175,-3.05
2024-02-16,0.05334,0,-9.69479166666667,-15.575,-3.65
2024-02-17,0.05842,0,-10.3739583333333,-16.125,-2.625
2024-02-18,0.03556,0,-6.93125,-11.175,-4.05
2024-02-19,0.05334,0.1804,-1.778125,-4.2,2.25
2024-02-20,0.04318,0.1938,0.440625,-1.325,2.325
2024-02-21,0.05588,0.0085,1.41666666666667,-2.25,4.975
2024-02-22,0.05842,0,3.35,1.5,5.1
2024-02-23,0.1143,0,3.97083333333333,0.225,7.475
2024-02-24,0.06858,0,4.58333333333333,3.65,5.3
2024-02-25,0.09398,0.0272,5.04166666666667,4.075,6.15
2024-02-26,0.13208,0,0.186458333333333,-6,5.475
2024-02-27,0.08636,0,-5.20833333333333,-9.4,-1.025
2024-02-28,0.09398,0.0153,1.12395833333333,-3.125,5.1
2024-02-29,0.14478,0.0068,5.72916666666667,1.675,9.65
2024-03-01,0.10922,0,1.69583333333333,-0.075,3.975
2024-03-02,0.0381,0,-2.37916666666667,-6.975,0.65
2024-03-03,0.0889,0.2261,-3.30520833333333,-8.625,2.35
2024-03-04,0.09144,0,-0.771875,-2.6,1.3
2024-03-05,0.14732,0,-0.584375,-3.425,2.375
2024-03-06,0.1143,0,-2.35625,-6.325,2.8
2024-03-07,0.11176,0,-3.24895833333333,-9.3,3.25
2024-03-08,0.127,0,-1.140625,-7.95,5.625
2024-03-09,0.1524,0,2.27395833333333,-5.45,9.075
2024-03-10,0.10668,0.0034,5.05217391304348,3.825,6.45
2024-03-11,0.12954,0.0442,NA,NA,NA
2024-03-12,0.13716,0.136,4.95416666666667,2.6,9.175
2024-03-13,0.13716,0,3.38958333333333,0.75,5.975
2024-03-14,0.13716,0,2.28020833333333,-2.425,8.475
2024-03-15,0.16256,0,3.21875,-3.45,11.875
2024-03-16,0.1905,0.0051,5.01875,-2.175,15.3
2024-03-17,0.20828,0.0034,6.58645833333333,-1.6,15.525
2024-03-18,0.25146,0,7.584375,-1.625,18.125
2024-03-19,0.23876,0.0017,8.18020833333333,-0.675,18.275
2024-03-20,0.25908,0,8.459375,1.35,17.35
2024-03-21,0.15748,0,6.75241666666667,3.275,10.05
2024-03-22,0.127,0.0391,2.89895833333333,-1,7.575
2024-03-23,0.05588,0.1037,0.379166666666667,-2.6,2.825
2024-03-24,0.07874,0,-2.9375,-4.85,-0.05
2024-03-25,0.09652,0.2654,-2.44166666666667,-7.9,2
2024-03-26,0.10414,0.194,1.79583333333333,-0.5,5.9
2024-03-27,0.18796,0.1887,5.59375,2.6,8.875
2024-03-28,0.13716,0.085,4.78854166666667,3.05,7.675
2024-03-29,0.10414,0.2533,3.09479166666667,0.175,6.1
2024-03-30,0.1651,0.0255,2.63541666666667,-1.85,7.55
2024-03-31,0.21336,0,5.06354166666667,-0.475,10.8
2024-04-01,0.27686,0,6.58229166666667,-1.825,14.8
2024-04-02,0.32004,0,10.4083333333333,2.1,18
2024-04-03,0.17526,0.0646,10.0916666666667,7.05,12.125
2024-04-04,0.16002,0.5049,6.82916666666667,3.65,12.475
2024-04-05,0.20574,0.3383,6.41770833333333,2.6,11.85
2024-04-06,0.07366,1.3753,3.175,1.4,5.275
2024-04-07,0.08636,0.4777,3.58541666666667,1.5,5.975
2024-04-08,0.14732,0.0034,4.80104166666667,1.15,8.075
2024-04-09,0.2286,0.1394,7.38229166666667,4.125,12.55
2024-04-10,0.2413,0.017,5.87291666666667,-1.025,11.85
2024-04-11,0.28448,0,8.36145833333333,0.425,15.7
2024-04-12,0.27432,0,11.2802083333333,7.275,16.35
2024-04-13,0.33782,0,13.5270833333333,8.7,20.075
2024-04-14,0.35052,0,12.80625,3.05,23.4
2024-04-15,0.33274,0,12.5989583333333,9.575,16.275
2024-04-16,0.25654,0,6.628125,2.575,9.525
2024-04-17,0.2159,0.0799,3.54375,-0.35,7.8
2024-04-18,0.19558,0,3.11875,0.525,6.975
2024-04-19,0.254,0,2.18333333333333,-3.05,7.4
2024-04-20,0.28448,0,3.803125,-5.025,12.275
2024-04-21,0.31242,0,6.83645833333333,1.575,11.025
2024-04-22,0.2921,0,6.58229166666667,-1.05,12.825
2024-04-23,0.34036,0,7.778125,-2.225,16.775
2024-04-24,0.39878,0,10.6625,0.45,18.875
2024-04-25,0.28194,0,11.1010416666667,8.8,15.075
2024-04-26,0.23876,0,9.40416666666667,6.125,13.45
2024-04-27,0.16256,0.4165,7.9625,5.35,11.625
2024-04-28,0.2286,0.0068,8.31458333333333,5.8,11.3
2024-04-29,0.17018,0.1054,5.93854166666667,3.8,7.65
2024-04-30,0.2032,0,4.653125,1.3,8.475
2024-05-01,0.09398,0.5644,2.86491666666667,0.925,4.2
2024-05-02,0.19558,0.2108,5.37291666666667,2.475,9.475
2024-05-03,0.29972,0.0017,6.59166666666667,-0.75,12.45
2024-05-04,0.32512,0,9.478125,-1.325,18.125
2024-05-05,0.25654,0.595,10.796875,6.775,15.7
2024-05-06,0.17526,1.5997,7.22604166666667,5.025,11.25
2024-05-07,0.08382,0.6443,5.63645833333333,3.825,7.55
2024-05-08,0.25908,0.0646,8.9125,4.4,14.05
2024-05-09,0.3683,0,12.19375,4.675,18.2
2024-05-10,0.44196,0,13.6729166666667,4.1,21.675
2024-05-11,0.4572,0,15.4802083333333,5.25,23.575
2024-05-12,0.49276,0,17.1302083333333,8.075,24.975
2024-05-13,0.42164,0,16.471875,10.575,22.125
2024-05-14,0.33274,0.0442,13.984375,9.575,18.425
2024-05-15,0.38862,0,14.4614583333333,5.675,21.075
2024-05-16,0.52832,0,17.5541666666667,13.55,21.6
2024-05-17,0.26162,0.0816,9.578125,5.375,15.2
2024-05-18,0.2286,0.0136,7.3875,1.525,11.55
2024-05-19,0.2159,0.0765,4.95625,-0.15,9.575
2024-05-20,0.26162,0.0068,7.67708333333333,3.825,11.975
2024-05-21,0.29718,0.0459,10.3875,5.925,14.625
2024-05-22,0.1524,0.833,8.540625,6.8,10.375
2024-05-23,0.3175,0.3315,9.38020833333333,3.25,14.95
2024-05-24,0.16256,1.9346,8.11666666666667,6.225,12.35
2024-05-25,0.2032,0.5831,8.55104166666667,5.7,11.775
2024-05-26,0.28956,0,10.6166666666667,7.675,15.05
2024-05-27,0.38862,0,13.434375,6.75,19.75
2024-05-28,0.39624,0.3775,14.7916666666667,6.55,24.15
2024-05-29,0.36322,0.2397,12.0760416666667,6.525,14.475
2024-05-30,0.30988,0,9.78645833333333,5.9,14.9
2024-05-31,0.4064,0,10.8708333333333,1.75,17.675
2024-06-01,0.30988,0.0017,11.7760416666667,4.075,18.55
2024-06-02,0.17018,0.2992,11.5885416666667,8.075,15.375
2024-06-03,0.18542,0.8636,10.8989583333333,7.45,12
2024-06-04,0.13716,0.1768,9.915625,6.725,13.3
2024-06-05,0.47244,0,14.4395833333333,9.475,19.525
2024-06-06,0.46482,0,14.659375,4.65,23.325
2024-06-07,0.50292,0,17.2333333333333,7.625,25.7
2024-06-08,0.47498,0,16.6114583333333,6.775,24.175
2024-06-09,0.3937,0,15.9760416666667,8.175,23.4
2024-06-10,0.4445,0.0425,18.2802083333333,13.4,23.4
2024-06-11,0.54864,0,18.3989583333333,11.45,25.275
2024-06-12,0.57404,0,16.79375,10.625,21.2
2024-06-13,0.47752,0,15.4052083333333,5.125,24.175
2024-06-14,0.49784,0.0034,16.7239583333333,9.525,23.825
2024-06-15,0.25908,0.1785,9.80833333333333,6.475,13.35
2024-06-16,0.31242,0,9.33854166666667,5.275,13.55
2024-06-17,0.17272,0,7.78645833333333,4.8,10.975
