Date,ET_cm,Precip_cm,AvgTemp,MinTemp,MaxTemp
4/14/2023,0.18288,0.1463,2.652083333,-0.525,7.425
4/15/2023,0.26416,0.017,4.280208333,-3.375,12.15
4/16/2023,0.32512,0.0306,9.802083333,3.25,17.3
4/17/2023,0.20828,0,5.165625,2.775,7.775
4/18/2023,0.08128,0.4777,0.980208333,-1.85,3
4/19/2023,0.17272,0.0204,3.248958333,0.35,7.325
4/20/2023,0.14478,0.2601,3.397916667,0.425,7.05
4/21/2023,0.17272,0.1089,3.521875,0.575,7.8
4/22/2023,0.18288,0.0068,5.086458333,1.45,8.425
4/23/2023,0.29718,0,7.425,-0.175,13.9
4/24/2023,0.18288,0.6416,8.702083333,6.525,10.725
4/25/2023,0.26162,0,8.758333333,4.225,13.675
4/26/2023,0.32512,0,10.07291667,2.225,16.925
4/27/2023,0.3556,0,10.85,4.45,16.175
4/28/2023,0.38608,0,10.69270833,-0.075,20.05
4/29/2023,0.42164,0,13.61770833,3.075,22.95
4/30/2023,0.43942,0,16.34895833,5.675,26.8
5/1/2023,0.51816,0,18.55625,7.475,29.075
5/2/2023,0.4826,0,19.33854167,8.25,28.675
5/3/2023,0.39878,0,17.86770833,9.6,25.575
5/4/2023,0.50546,0,18.38020833,7.3,27.575
5/5/2023,0.23114,0.4186,14.19791667,11.15,19.85
5/6/2023,0.05842,2.4868,7.25625,5.4,10.65
5/7/2023,0.18288,0.5967,7.819791667,5.325,11.75
5/8/2023,0.24384,0.0238,9.565625,6.9,14.025
5/9/2023,0.32258,0.7744,9.210416667,2.25,16.625
5/10/2023,0.31496,0.3044,10.92291667,7,17.025
5/11/2023,0.36068,0.0034,12.121875,4.675,18.225
5/12/2023,0.39878,0.0034,14.13958333,4.975,21.9
5/13/2023,0.37592,0,15.23958333,5.825,22.05
5/14/2023,0.4699,0,17.78958333,8.625,22.925
5/15/2023,0.45212,0,18.01458333,9.125,24.675
5/16/2023,0.40894,0.0068,17.57708333,10.7,23.375
5/17/2023,0.29464,0,15.71458333,11.65,20.325
5/18/2023,0.38354,0,16.88333333,11.6,22.475
5/19/2023,0.44704,0,18.01875,9.875,25.075
5/20/2023,0.44196,0,19.12395833,10.325,26.275
5/21/2023,0.43434,0,18.73958333,11.475,26.15
5/22/2023,0.26416,0.8695,14.31041667,9.275,18.15
5/23/2023,0.4445,0,12.94583333,6.85,19.1
5/24/2023,0.3683,0.3744,13.97395833,8.65,20.45
5/25/2023,0.29972,0.0408,14.65520833,10.1,19
5/26/2023,0.22606,0.2057,14.09375,11.375,18.15
5/27/2023,0.1905,0.136,13.66875,11.075,18.05
5/28/2023,0.3048,0.0034,14.93229167,11.5,19.275
5/29/2023,0.29972,0.0681,16.13020833,13.15,19.9
5/30/2023,0.46228,0.0085,16.55104167,7.6,23.775
5/31/2023,0.31242,0.0085,14.08854167,8.6,20.075
6/1/2023,0.35052,0,15.80625,9.625,22.425
6/2/2023,0.33782,0,16.72604167,10.975,22.025
6/3/2023,0.36322,0,17.88958333,13.175,22.8
6/4/2023,0.49276,0,19.253125,12,24.925
6/5/2023,0.42926,0,18.490625,10.55,24.975
6/6/2023,0.50292,0,21.53229167,14.925,27.85
6/7/2023,0.51054,0,20.975,13.05,27.8
6/8/2023,0.40386,0.1139,19.83645833,13.525,28.075
6/9/2023,0.21336,0.4183,17.253125,15.3,20.45
6/10/2023,0.37592,0.0851,18.278125,13.575,23.525
6/11/2023,0.45974,0.6051,18.39166667,12.35,26.2
6/12/2023,0.4953,0.0119,19.26145833,11.9,27.75
6/13/2023,0.46228,0.0119,19.46354167,11.75,26.175
6/14/2023,0.13208,0.0612,13.04479167,10.75,16.2
6/15/2023,0.28194,0.0969,12.60520833,8.75,16.325
6/16/2023,0.36068,0,14.8375,7.6,20.625
6/17/2023,0.23368,0.8815,15.11145833,12.65,18.475
6/18/2023,0.34036,0.119,12.809375,9.225,15.5
6/19/2023,0.28194,0,10.45729167,6,15
6/20/2023,0.30226,0,10.90208333,7.525,15.3
6/21/2023,0.31496,0.0051,9.510416667,2.675,14.9
6/22/2023,0.43942,0.0102,12.446875,2.075,21.675
6/23/2023,0.47244,0.051,15.06458333,5.25,25.7
6/24/2023,0.44958,0.0085,18.02083333,13.375,24.375
6/25/2023,0.38862,0.0357,16.78645833,10.025,22.9
6/26/2023,0.50292,0,18.525,9.25,26.65
6/27/2023,0.41656,0,18.4125,11.55,23.625
6/28/2023,0.42418,0,18.64791667,12.425,24.775
6/29/2023,0.52578,0.0051,20.09375,10.55,28.425
6/30/2023,0.57912,0,23.02395833,13.75,30.4
7/1/2023,0.7366,0,22.64583333,12.675,30.525
7/2/2023,0.70358,0,21.928125,15.825,27.475
7/3/2023,0.508,0,18.203125,8.9,25.5
7/4/2023,0.50546,0.0833,18.084375,10.15,24.5
7/5/2023,0.51562,0.0068,17.759375,9.525,26.55
7/6/2023,0.5461,0,19.01770833,8.525,28.325
7/7/2023,0.52578,0,20.44375,10.25,28.725
7/8/2023,0.52578,0,21.34375,11.4,30.575
7/9/2023,0.53086,0,21.603125,12.475,30.925
7/10/2023,0.49276,0.0017,20.82916667,12.525,28.125
7/11/2023,0.21336,0,17.29791667,13.2,20.45
7/12/2023,0.47498,0,19.675,11.475,26.675
7/13/2023,0.38354,0.1377,18.17708333,10.575,24.125
7/14/2023,0.41656,0.0085,18.75729167,10.075,26.025
7/15/2023,0.48514,0,20.92708333,11.55,28.925
7/16/2023,0.5461,0,22.93020833,12.7,30.4
7/17/2023,0.60452,0,20.95208333,12.4,27.55
7/18/2023,0.51308,0,20.253125,13.7,26.55
7/19/2023,0.51308,0,20.353125,9.275,30.35
7/20/2023,0.52324,0,22.36354167,11.575,31.2
7/21/2023,0.54864,0,23.67291667,13.3,32.225
7/22/2023,0.61976,0,23.653125,13.2,31.75
7/23/2023,0.54356,0,23.446875,12.45,32.425
7/24/2023,0.57912,0,23.88125,13.1,32.375
7/25/2023,0.52324,0,21.43854167,17.025,24.775
7/26/2023,0.53594,0,19.06875,11.525,25.1
7/27/2023,0.46228,0,18.975,8.725,27.375
7/28/2023,0.48768,0,21.01875,11.2,29.1
7/29/2023,0.45974,0,22.065625,13.025,30.5
7/30/2023,0.52832,0,23.80208333,14.95,31.025
7/31/2023,0.49276,0,22.415625,11.55,31.4
8/1/2023,0.49276,0,21.54479167,10.825,31.125
8/2/2023,0.46482,0,21.63958333,10.025,32.575
8/3/2023,0.50546,0,23.125,13,31.475
8/4/2023,0.48768,0,22.134375,13.4,29.65
8/5/2023,0.30226,0,20.21145833,14.575,24.6
8/6/2023,0.26416,0.1241,18.728125,15.975,21.825
8/7/2023,0.41148,0.0017,18.846875,11.675,27.3
8/8/2023,0.37338,0.0646,18.77708333,11.35,24.95
8/9/2023,0.2667,0.0442,18.55208333,15.2,24.125
8/10/2023,0.41656,0.0255,18.271875,11.275,23.85
8/11/2023,0.4572,0.0085,19.20104167,10.875,27.175
8/12/2023,0.381,0,19.86145833,11.5,26.45
8/13/2023,0.46736,0,21.0125,11.425,29.65
8/14/2023,0.49784,0,22.39895833,12.125,32.325
8/15/2023,0.57912,0,24.76458333,13.85,34.775
8/16/2023,0.5461,0,26.38333333,17.95,33.75
8/17/2023,0.55626,0,25.75,15.45,35.275
8/18/2023,0.54864,0,25.06145833,19,28.3
8/19/2023,0.41402,0,17.765625,8.125,26.525
8/20/2023,0.32004,0,18.35833333,10.975,23.75
8/21/2023,0.15494,0.0408,18.32604167,16.05,20.825
8/22/2023,0.31496,0.0034,19.26666667,15.9,25.6
8/23/2023,0.32004,0.0017,17.61770833,12.475,22.125
8/24/2023,0.33274,0.0017,14.82291667,5.7,23.225
8/25/2023,0.31242,0,16.80208333,8.875,24.625
8/26/2023,0.38354,0.0017,19.01041667,10.95,27.05
8/27/2023,0.38608,0,19.28854167,10.375,28.025
8/28/2023,0.38862,0,19.51041667,9.275,29.35
8/29/2023,0.42164,0.0272,19.40416667,10.35,30.75
8/30/2023,0.0381,0.0221,13.09583333,11.725,15.45
8/31/2023,0.20066,0.0136,15.38125,11.9,20.125
9/1/2023,0.2921,0.0119,15.10520833,7.775,22.65
9/2/2023,0.34798,0.0068,18.021875,9.5,26.3
9/3/2023,0.21082,0.0068,16.690625,12.525,21.2
9/4/2023,0.18034,0.0119,15.85520833,13.5,18.425
9/5/2023,0.26924,0.0085,16.671875,12.1,21.375
9/6/2023,0.27178,0.0034,15.72291667,9.525,22.425
9/7/2023,0.29972,0.0017,15.446875,7.575,22.75
9/8/2023,0.2667,0.0034,15.53958333,10.775,20.8
9/9/2023,0.30226,0.0017,15.05625,6.775,24.025
9/10/2023,0.3048,0,15.740625,7.25,25.5
9/11/2023,0.254,0,15.25625,6.85,23.3
9/12/2023,0.27178,0,18.06145833,12.875,23.825
9/13/2023,0.25146,0,17.071875,12.7,22.3
9/14/2023,0.26924,0,14.70416667,6.35,22.075
9/15/2023,0.28194,0.0085,14.29583333,6.375,22.875
9/16/2023,0.30226,0.0051,14.84895833,5.025,25.75
9/17/2023,0.27686,0.0017,14.596875,5.025,24.3
9/18/2023,0.33528,0,16.30416667,9.925,22.6
9/19/2023,0.18542,0.0034,10.525,4.125,16.4
9/20/2023,0.23622,0,10.790625,4.3,17.475
9/21/2023,0.15494,0.0238,11.88125,7.4,15.1
9/22/2023,0.08382,0.0187,10.88020833,9.225,12.675
9/23/2023,0.2413,0.0068,13.31041667,9.925,18.225
9/24/2023,0.1524,0.0017,11.09479167,5.475,16.675
9/25/2023,0.20066,0.0017,13.58541667,9,20.15
9/26/2023,0.16256,0.0051,11.31875,4.425,17.6
9/27/2023,0.09398,0.0051,8.469791667,3.225,11.2
9/28/2023,0.10922,0.0034,9.554166667,7.2,11.7
9/29/2023,0.15748,0.0017,9.697916667,5,14.725
9/30/2023,0.06858,0.0034,8.189583333,6.35,11
10/1/2023,0.15748,0.0017,10.27916667,6.4,15.425
10/2/2023,0.14478,0.0034,11.80520833,9.85,14.625
10/3/2023,0.07112,0.0017,10.75416667,9.05,12.425
10/4/2023,0.18542,0.0017,12.96354167,8.175,18.325
10/5/2023,0.14986,0,10.63229167,4.35,17.6
10/6/2023,0.16002,0.0017,9.285416667,2.8,18.025
10/7/2023,0.15494,0,9.03125,1.375,19.45
10/8/2023,0.15748,0.0017,9.51875,1.725,19.55
10/9/2023,0.16764,0,11.04583333,2.775,21.575
10/10/2023,0.13462,0.0017,10.39791667,6.325,17.6
10/11/2023,0.09398,0.0017,9.6125,8.175,11.85
10/12/2023,0.07366,0.0017,7.372916667,2.975,10.475
10/13/2023,0.14732,0.0017,10.2625,5.8,16.825
10/14/2023,0.05334,0.0017,6.711458333,3.025,10.5
10/15/2023,0.11176,0.0017,10.08541667,6.075,17.85
10/16/2023,0.09906,0.0017,10.19270833,4.875,15.975
10/17/2023,0.18288,0,11.11041667,5.425,14.325
10/18/2023,0.17018,0,9.678125,4.025,18.55
10/19/2023,0.18034,0,9.863541667,0.4,21.45
10/20/2023,0.20066,0,12.353125,3.425,23.05
10/21/2023,0.127,0,10.2875,3.325,18.85
10/22/2023,0.07366,0,8.522916667,5.05,12.1
10/23/2023,0.08128,0,7.973958333,5.925,10.725
10/24/2023,0.07366,0,2.058333333,-2.725,6.925
10/25/2023,0.07112,0,-2.852083333,-4.5,-1.15
10/26/2023,0.04826,0,-4.359375,-5.925,-2.825
10/27/2023,0.06096,0,-5.0375,-9.625,-0.675
10/28/2023,0.04318,0,-6.407291667,-11.95,-1.125
10/29/2023,0.0508,0.0833,-4.716666667,-9.475,1.075
10/30/2023,0.04572,0.1411,-3.248958333,-6.925,1.85
10/31/2023,0.0381,0.0935,-2.835416667,-6.525,1.95
11/1/2023,0.0381,0.1123,0.053125,-1.275,1.85
11/2/2023,0.00508,0.8687,1.052083333,0.175,2.3
11/3/2023,0.06858,0.4539,5.957291667,2.175,11.8
11/4/2023,0.0254,0.1241,3.883333333,-1.475,8.9
11/5/2023,0.09398,0.0833,8.24,2.575,10.75
11/6/2023,0.02286,1.8506,2.015625,-1.675,5.5
11/7/2023,0.05588,0.1479,6.138541667,2.95,8.225
11/8/2023,0.05842,0.0187,2.1625,-2.2,6.175
11/9/2023,0.04826,0,1.65625,-1.375,5.9
11/10/2023,0.06096,0,2.140625,-2.05,7.2
11/11/2023,0.10668,0,5.585416667,2.825,10.175
11/12/2023,0.07366,0,5.204166667,0.175,10
11/13/2023,0.05842,0.0034,3.251041667,-1.175,8.875
11/14/2023,0.08128,0,2.563541667,-1.425,7.85
11/15/2023,0.01524,0.9095,0.917708333,-2.4,3.075
11/16/2023,0.03048,0.2346,0.791666667,-2.375,4.125
11/17/2023,0.02286,0.0119,-1.136458333,-4.425,3.9
11/18/2023,0.01524,0.0051,-0.461458333,-1.65,0.5
11/19/2023,0.00508,0.1515,0.898958333,-0.75,2.575
11/20/2023,0.04572,0,2.39375,-2.075,5.05
11/21/2023,0.02286,0.0085,-0.938541667,-4.3,2.675
11/22/2023,0.01778,0.4692,1.365625,-2.05,4.925
11/23/2023,0.06096,0.0136,0.666666667,-1.875,4.925
11/24/2023,0.02794,0,-3.69375,-7.375,1.85
11/25/2023,0.0254,0,-6.179166667,-9.275,-1.15
11/26/2023,0.0127,0,-5.672916667,-9.925,-2.9
11/27/2023,0.02794,0,-2.625,-6.15,0.525
11/28/2023,0.00762,0,-5.879166667,-9.25,-3.525
11/29/2023,0.00762,0,-4.301041667,-5,-3.35
11/30/2023,0.0127,0,-5.214583333,-5.8,-4.35
12/1/2023,0.00508,0,-4.002083333,-5.4,-2.225
12/2/2023,0.0381,0.2227,-0.078125,-3.45,2.55
12/3/2023,0.02794,0.017,-0.951041667,-4.975,1.8
12/4/2023,0.02032,0.0867,-0.775,-3.675,1.6
12/5/2023,0.0127,0.2652,3.952083333,0.625,8.85
12/6/2023,0.02286,0.0986,4.941666667,2.95,8.15
12/7/2023,0.04064,0.17,4.464583333,0.6,7.1
12/8/2023,0.02032,0.0646,0.598958333,-1,1.4
12/9/2023,0.0254,0,-1.577083333,-5.05,0.45
12/10/2023,0.01524,0.4047,-0.039583333,-1.7,1.5
12/11/2023,0.0127,0.4454,0.9,0.1,2.775
12/12/2023,0.02286,0.0068,-0.022916667,-1.025,1.575
12/13/2023,0.0254,0,-1.211458333,-4.1,0.425
12/14/2023,0.02032,0,-2.752083333,-5.125,-1.05
12/15/2023,0.01016,0,-1.1,-3.225,1.425
12/16/2023,0.01778,0,-1.59375,-3.525,0.15
12/17/2023,0.01524,0,-0.584375,-2.3,3.225
12/18/2023,0.01016,0,-1.914583333,-3.275,-0.6
12/19/2023,0.01016,0.1752,0.441666667,-0.575,1.65
12/20/2023,0.00508,0.0527,1.275,0.45,2.575
12/21/2023,0.01778,0.0017,1.361458333,0.15,3.65
12/22/2023,0.00762,0.0612,0.167708333,-0.95,2.6
12/23/2023,0.03556,0.0153,0.711458333,-3.325,3.35
12/24/2023,0.01016,0,-4.419791667,-8.525,0
12/25/2023,0.00762,0,-7.003125,-10.375,-2.125
12/26/2023,0.02032,0,-5.330208333,-10.05,-1.125
12/27/2023,0.00762,0,-5.183333333,-8.1,-2.375
12/28/2023,0.01524,0,-2.194791667,-4.675,-0.45
12/29/2023,0.01016,0,-3.439583333,-4.55,-2.9
12/30/2023,0.00508,0,-2.890625,-3.35,-2.225
12/31/2023,0.00508,0,-1.319791667,-2.275,-0.2
1/1/2024,0.00762,0,-1.7375,-3.05,0.05
1/2/2024,0.01778,0,-1.907291667,-2.9,-0.25
1/3/2024,0.00762,0,-2.317708333,-3.1,-1.8
1/4/2024,0.0127,0.1785,0.064583333,-1.725,1.425
1/5/2024,0.03302,0.0918,-0.19375,-3.475,1.525
1/6/2024,0.0381,0,0.1375,-0.575,1.675
1/7/2024,0.02032,0,-3.282291667,-6.125,-0.175
1/8/2024,0.02794,0,-4.051041667,-6.95,-1.225
1/9/2024,0.06604,0.3655,0.775,-3,4.475
1/10/2024,0.0508,0,-1.771875,-9.6,1.675
1/11/2024,0.02286,0,-15.55520833,-21.8,-10
1/12/2024,0.00762,0,-24.4517,-27.667,-21.925
1/13/2024,0.00762,0,-31.36841667,-36.85,-25.3
1/14/2024,0.01016,0,-24.06770833,-30.05,-19.475
1/15/2024,0.00762,0,-25.85729167,-32.425,-20.2
1/16/2024,0.0127,0,-18.62291667,-23.825,-14.125
1/17/2024,0.00762,0,-12.51875,-14.15,-10.725
1/18/2024,0.01778,0,-15.44166667,-20.2,-10.65
1/19/2024,0.01016,0,-14.80416667,-21.55,-10.225
1/20/2024,0.0127,0,-7.360416667,-9.9,-5.2
1/21/2024,0.02286,0,-3.409375,-5.675,-1.275
1/22/2024,0.0254,0.2907,-0.307291667,-1.675,1.15
1/23/2024,0.0254,0.816,1.519791667,0.25,3.525
1/24/2024,0.0254,0.204,2.027083333,0.8,4.725
1/25/2024,0.04064,0,3.197916667,1.05,6.075
1/26/2024,0.05842,0.0085,3.039583333,-0.6,6.025
1/27/2024,0.03048,0.1513,0.246875,-2.675,2.45
1/28/2024,0.03302,0.0306,2.129166667,0.65,4.825
1/29/2024,0.02794,0.0085,2.344791667,-0.7,6.15
1/30/2024,0.0254,0.017,-0.251041667,-1.05,0.85
1/31/2024,0.02286,0.0017,-2.075,-4.425,-0.1
2/1/2024,0.02286,0.0068,-2.979166667,-6.9,-0.225
2/2/2024,0.03048,0.1972,0.010416667,-3.45,2.125
2/3/2024,0.02794,0.9435,1.245833333,0.1,2.375
2/4/2024,0.02794,0.2092,-0.873958333,-4.475,0.7
2/5/2024,0.01778,0,-1.715625,-5.025,0.25
2/6/2024,0.03048,0.5086,0.385416667,-0.6,1.55
2/7/2024,0.03048,0.0153,-0.108333333,-0.9,0.975
2/8/2024,0.0254,0.0765,0.513541667,-0.375,1.475
2/9/2024,0.04826,0.1989,-0.438541667,-6.225,1.725
2/10/2024,0.04318,0,-4.9625,-10.375,0.95
2/11/2024,0.03302,0.0595,-0.986458333,-4.175,1.45
2/12/2024,0.03556,0.4114,1.523958333,0.475,2.3
2/13/2024,0.04572,0.0629,-1.245833333,-4.65,1.2
2/14/2024,0.05588,0,-5.966666667,-9.95,-1.675
2/15/2024,0.06096,0,-5.547916667,-7.175,-3.05
2/16/2024,0.05334,0,-9.694791667,-15.575,-3.65
2/17/2024,0.05842,0,-10.37395833,-16.125,-2.625
2/18/2024,0.03556,0,-6.93125,-11.175,-4.05
2/19/2024,0.05334,0.1804,-1.778125,-4.2,2.25
2/20/2024,0.04318,0.1938,0.440625,-1.325,2.325
2/21/2024,0.05588,0.0085,1.416666667,-2.25,4.975
2/22/2024,0.05842,0,3.35,1.5,5.1
2/23/2024,0.1143,0,3.970833333,0.225,7.475
2/24/2024,0.06858,0,4.583333333,3.65,5.3
2/25/2024,0.09398,0.0272,5.041666667,4.075,6.15
2/26/2024,0.13208,0,0.186458333,-6,5.475
2/27/2024,0.08636,0,-5.208333333,-9.4,-1.025
2/28/2024,0.09398,0.0153,1.123958333,-3.125,5.1
2/29/2024,0.14478,0.0068,5.729166667,1.675,9.65
3/1/2024,0.10922,0,1.695833333,-0.075,3.975
3/2/2024,0.0381,0,-2.379166667,-6.975,0.65
3/3/2024,0.0889,0.2261,-3.305208333,-8.625,2.35
3/4/2024,0.09144,0,-0.771875,-2.6,1.3
3/5/2024,0.14732,0,-0.584375,-3.425,2.375
3/6/2024,0.1143,0,-2.35625,-6.325,2.8
3/7/2024,0.11176,0,-3.248958333,-9.3,3.25
3/8/2024,0.127,0,-1.140625,-7.95,5.625
3/9/2024,0.1524,0,2.273958333,-5.45,9.075
3/10/2024,0.10668,0.0034,5.052173913,3.825,6.45
3/11/2024,0.12954,0.0442,5.00317029,3.2125,7.8125
3/12/2024,0.13716,0.136,4.954166667,2.6,9.175
3/13/2024,0.13716,0,3.389583333,0.75,5.975
3/14/2024,0.13716,0,2.280208333,-2.425,8.475
3/15/2024,0.16256,0,3.21875,-3.45,11.875
3/16/2024,0.1905,0.0051,5.01875,-2.175,15.3
3/17/2024,0.20828,0.0034,6.586458333,-1.6,15.525
3/18/2024,0.25146,0,7.584375,-1.625,18.125
3/19/2024,0.23876,0.0017,8.180208333,-0.675,18.275
3/20/2024,0.25908,0,8.459375,1.35,17.35
3/21/2024,0.15748,0,6.752416667,3.275,10.05
3/22/2024,0.127,0.0391,2.898958333,-1,7.575
3/23/2024,0.05588,0.1037,0.379166667,-2.6,2.825
3/24/2024,0.07874,0,-2.9375,-4.85,-0.05
3/25/2024,0.09652,0.2654,-2.441666667,-7.9,2
3/26/2024,0.10414,0.194,1.795833333,-0.5,5.9
3/27/2024,0.18796,0.1887,5.59375,2.6,8.875
3/28/2024,0.13716,0.085,4.788541667,3.05,7.675
3/29/2024,0.10414,0.2533,3.094791667,0.175,6.1
3/30/2024,0.1651,0.0255,2.635416667,-1.85,7.55
3/31/2024,0.21336,0,5.063541667,-0.475,10.8
4/1/2024,0.27686,0,6.582291667,-1.825,14.8
4/2/2024,0.32004,0,10.40833333,2.1,18
4/3/2024,0.17526,0.0646,10.09166667,7.05,12.125
4/4/2024,0.16002,0.5049,6.829166667,3.65,12.475
4/5/2024,0.20574,0.3383,6.417708333,2.6,11.85
4/6/2024,0.07366,1.3753,3.175,1.4,5.275
4/7/2024,0.08636,0.4777,3.585416667,1.5,5.975
4/8/2024,0.14732,0.0034,4.801041667,1.15,8.075
4/9/2024,0.2286,0.1394,7.382291667,4.125,12.55
4/10/2024,0.2413,0.017,5.872916667,-1.025,11.85
4/11/2024,0.28448,0,8.361458333,0.425,15.7
4/12/2024,0.27432,0,11.28020833,7.275,16.35
4/13/2024,0.33782,0,13.52708333,8.7,20.075
4/14/2024,0.35052,0,12.80625,3.05,23.4
4/15/2024,0.33274,0,12.59895833,9.575,16.275
4/16/2024,0.25654,0,6.628125,2.575,9.525
4/17/2024,0.2159,0.0799,3.54375,-0.35,7.8
4/18/2024,0.19558,0,3.11875,0.525,6.975
4/19/2024,0.254,0,2.183333333,-3.05,7.4
4/20/2024,0.28448,0,3.803125,-5.025,12.275
4/21/2024,0.31242,0,6.836458333,1.575,11.025
4/22/2024,0.2921,0,6.582291667,-1.05,12.825
4/23/2024,0.34036,0,7.778125,-2.225,16.775
4/24/2024,0.39878,0,10.6625,0.45,18.875
4/25/2024,0.28194,0,11.10104167,8.8,15.075
4/26/2024,0.23876,0,9.404166667,6.125,13.45
4/27/2024,0.16256,0.4165,7.9625,5.35,11.625
4/28/2024,0.2286,0.0068,8.314583333,5.8,11.3
4/29/2024,0.17018,0.1054,5.938541667,3.8,7.65
4/30/2024,0.2032,0,4.653125,1.3,8.475
5/1/2024,0.09398,0.5644,2.864916667,0.925,4.2
5/2/2024,0.19558,0.2108,5.372916667,2.475,9.475
5/3/2024,0.29972,0.0017,6.591666667,-0.75,12.45
5/4/2024,0.32512,0,9.478125,-1.325,18.125
5/5/2024,0.25654,0.595,10.796875,6.775,15.7
5/6/2024,0.17526,1.5997,7.226041667,5.025,11.25
5/7/2024,0.08382,0.6443,5.636458333,3.825,7.55
5/8/2024,0.25908,0.0646,8.9125,4.4,14.05
5/9/2024,0.3683,0,12.19375,4.675,18.2
5/10/2024,0.44196,0,13.67291667,4.1,21.675
5/11/2024,0.4572,0,15.48020833,5.25,23.575
5/12/2024,0.49276,0,17.13020833,8.075,24.975
5/13/2024,0.42164,0,16.471875,10.575,22.125
5/14/2024,0.33274,0.0442,13.984375,9.575,18.425
5/15/2024,0.38862,0,14.46145833,5.675,21.075
5/16/2024,0.52832,0,17.55416667,13.55,21.6
5/17/2024,0.26162,0.0816,9.578125,5.375,15.2
5/18/2024,0.2286,0.0136,7.3875,1.525,11.55
5/19/2024,0.2159,0.0765,4.95625,-0.15,9.575
5/20/2024,0.26162,0.0068,7.677083333,3.825,11.975
5/21/2024,0.29718,0.0459,10.3875,5.925,14.625
5/22/2024,0.1524,0.833,8.540625,6.8,10.375
5/23/2024,0.3175,0.3315,9.380208333,3.25,14.95
5/24/2024,0.16256,1.9346,8.116666667,6.225,12.35
5/25/2024,0.2032,0.5831,8.551041667,5.7,11.775
5/26/2024,0.28956,0,10.61666667,7.675,15.05
5/27/2024,0.38862,0,13.434375,6.75,19.75
5/28/2024,0.39624,0.3775,14.79166667,6.55,24.15
5/29/2024,0.36322,0.2397,12.07604167,6.525,14.475
5/30/2024,0.30988,0,9.786458333,5.9,14.9
5/31/2024,0.4064,0,10.87083333,1.75,17.675
6/1/2024,0.30988,0.0017,11.77604167,4.075,18.55
6/2/2024,0.17018,0.2992,11.58854167,8.075,15.375
6/3/2024,0.18542,0.8636,10.89895833,7.45,12
6/4/2024,0.13716,0.1768,9.915625,6.725,13.3
6/5/2024,0.47244,0,14.43958333,9.475,19.525
6/6/2024,0.46482,0,14.659375,4.65,23.325
6/7/2024,0.50292,0,17.23333333,7.625,25.7
6/8/2024,0.47498,0,16.61145833,6.775,24.175
6/9/2024,0.3937,0,15.97604167,8.175,23.4
6/10/2024,0.4445,0.0425,18.28020833,13.4,23.4
6/11/2024,0.54864,0,18.39895833,11.45,25.275
6/12/2024,0.57404,0,16.79375,10.625,21.2
6/13/2024,0.47752,0,15.40520833,5.125,24.175
6/14/2024,0.49784,0.0034,16.72395833,9.525,23.825
6/15/2024,0.25908,0.1785,9.808333333,6.475,13.35
6/16/2024,0.31242,0,9.338541667,5.275,13.55
6/17/2024,0.17272,0,7.786458333,4.8,10.975
6/18/2024,0.1524,0.8449,8.05,6.05,9.675
6/19/2024,0.38608,0.2074,11.16041667,5.25,18.1
6/20/2024,0.44958,0.0051,13.87916667,3.825,23.4
6/21/2024,0.51054,0,17.3675,9.575,26.125
6/22/2024,0.34544,0,18.843125,11.35,27.2375
6/23/2024,0.6731,0,20.31875,13.125,28.35
6/24/2024,0.69342,0,19.48165,11.3,25.05
6/25/2024,0.50038,0,17.73854167,6.7,26.4
6/26/2024,0.28448,0.0306,17.578125,10.075,24.05
6/27/2024,0.2921,0.5389,14.946875,11.35,18.825
6/28/2024,0.37084,0.0051,15.32395833,11.125,20.875
6/29/2024,0.42164,0,17.24375,10,24.025
6/30/2024,0.26162,1.0338,14.95,12.025,19.7
7/1/2024,0.2667,0.6494,14.15208333,10.6,19.375
7/2/2024,0.35814,0.2516,15.36770833,9.775,20.6
7/3/2024,0.33528,0.3487,14.66666667,11.8,18.775
7/4/2024,0.44958,0.2414,16.81458333,10.25,23.925
7/5/2024,0.48514,0.0782,18.73333333,10.025,27.175
7/6/2024,0.50038,0.0918,20.33854167,14.1,26.55
7/7/2024,0.52578,0,21.16458333,12.35,28.6
7/8/2024,0.5334,0,22.03958333,12.7,30.6
7/9/2024,0.54356,0,23.35729167,13.55,33.6
7/10/2024,0.54102,0,24.00520833,14.225,32.6
7/11/2024,0.60198,0,24.04270833,14.575,32.675
7/12/2024,0.53086,0,22.41041667,13.125,30.475
7/13/2024,0.55118,0,22.82916667,13.8,31.3
7/14/2024,0.59436,0,23.115625,13.95,32.475
7/15/2024,0.5461,0,23.276375,13.425,30.933
7/16/2024,0.47244,1.5251,20.25104167,12.85,26.475
7/17/2024,0.48768,1.5929,20.121875,12.125,30.4
7/18/2024,0.48514,0.2516,23.82604167,17.05,30.4
7/19/2024,0.48514,0,23.42083333,14.55,31.175
7/20/2024,0.53086,0,24.52395833,14.7,34.325
7/21/2024,0.55118,0,25.83333333,15.45,35
7/22/2024,0.45212,0,24.47395833,16.5,31.925
7/23/2024,0.51308,0,24.32916667,16.3,32.3
7/24/2024,0.508,0.0731,22.553125,11.775,32.85
7/25/2024,0.4826,0,20.96041667,14.575,24.1
7/26/2024,0.44958,0,16.496875,7.75,24.275
7/27/2024,0.40386,0,17.60625,8.4,25.125
7/28/2024,0.381,0,18.084375,9.9,24.875
7/29/2024,0.44704,0.0306,19.24895833,10.2,26.675
